edge_id,node_u,node_v,path_length_original_voxels,euclidean_length_original_voxels,tortuosity,orientation_z,orientation_y,orientation_x,path_sample_count,boundary_contact,original_skan_branch_ids,retained_after_pruning
9710,2105,2293,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,0.7071067811865476,8,False,17401;18057,True
9711,2105,5311,11.313708498984761,11.313708498984761,1.0,0.7071067811865475,0.7071067811865475,0.0,3,False,17783,False
9712,2106,2288,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,-0.7071067811865475,0.0,9,False,16846,True
9713,2106,2299,50.140677708012916,45.254833995939045,1.107962913144534,0.7071067811865475,0.0,0.7071067811865475,10,False,16861;18074,True
9714,2106,2297,40.86932872722979,39.7994974842648,1.0268805213781396,0.7035264706814485,-0.10050378152592121,-0.7035264706814485,8,False,17429;18065,True
9715,2106,2302,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.7071067811865476,0.0,8,False,17430;18082,True
9716,2107,2302,51.7975319575053,48.16637831516918,1.0753877241626146,0.7474093186836597,0.0,-0.6643638388299198,10,False,17463;18472,True
9717,2107,2116,41.941125496954285,39.59797974644666,1.0591733660532994,0.0,0.7071067811865476,0.7071067811865476,9,False,17464;17473,True
9718,2107,2299,45.254833995939045,42.708313008125245,1.059625885652035,0.6556100681071858,-0.7492686492653552,-0.0936585811581694,9,False,17788;17789;18077,True
9719,2107,2306,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.08804509063256238,0.7043607250604991,9,False,17789;18098,True
9720,2107,2312,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.7071067811865476,0.0,8,False,17466;18099,True
9721,2108,5266,12.58505747976789,12.0,1.0487547899806575,0.3333333333333333,-0.6666666666666666,0.6666666666666666,3,False,16881;16882,False
9722,2108,2303,51.797531957505306,45.43126676640219,1.1401295989354003,0.7043607250604991,-0.08804509063256238,0.7043607250604991,10,False,17467;17468,True
9723,2108,2313,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.7043607250604991,-0.08804509063256238,9,False,17468;18101,True
9724,2108,2291,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.7043607250604991,-0.08804509063256238,9,False,17443;18445,True
9725,2108,2306,43.412026688796054,39.7994974842648,1.090768211482055,0.7035264706814485,0.10050378152592121,-0.7035264706814485,8,False,17444,True
9726,2109,5223,11.313708498984761,11.313708498984761,1.0,0.0,-0.7071067811865475,0.7071067811865475,3,False,16865;16873,False
9727,2109,2295,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.7043607250604991,0.08804509063256238,9,False,17452;18076,True
9728,2109,2113,46.52618297672217,43.266615305567875,1.0753367844499457,-0.1849000654084097,0.7396002616336388,-0.647150228929434,9,False,16522;16523,True
9729,2109,2305,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,-0.7071067811865476,8,False,17453;18087,True
9730,2109,2300,47.41202668879605,42.708313008125245,1.1101357873764746,0.6556100681071858,-0.0936585811581694,0.7492686492653552,9,False,17454,True
9731,2109,2317,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.7043607250604991,0.08804509063256238,9,False,17455;18484,True
9732,2110,2297,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,-0.7071067811865475,0.0,9,False,16877,True
9733,2110,2114,42.140677708012916,39.59797974644666,1.0642128203975967,0.0,0.7071067811865476,-0.7071067811865476,8,False,17460,True
9734,2110,2301,42.14067770801292,39.59797974644666,1.064212820397597,0.7071067811865476,0.0,-0.7071067811865476,8,False,17461,True
9735,2110,2302,51.41202668879605,43.266615305567875,1.1882608871921618,0.647150228929434,-0.1849000654084097,0.7396002616336388,10,False,17794;17795,True
9736,2110,2311,40.86932872722979,39.7994974842648,1.0268805213781396,0.7035264706814485,0.7035264706814485,-0.10050378152592121,8,False,17795;18096,True
9737,2111,2296,50.91168824543143,50.91168824543142,1.0000000000000002,0.7071067811865476,-0.7071067811865476,0.0,10,False,16875;18443,True
9738,2111,5267,8.0,8.0,1.0,0.0,0.0,-1.0,3,False,17456,False
9739,2111,2300,48.86932872722979,45.43126676640219,1.0756761192353579,0.7043607250604991,-0.08804509063256238,-0.7043607250604991,10,False,17457;18462,True
9740,2111,2301,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,0.7071067811865476,8,False,17458;18089,True
9741,2111,2310,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.7071067811865476,0.0,8,False,17459;18095,True
9742,2112,2185,40.86932872722979,39.7994974842648,1.0268805213781396,0.10050378152592121,-0.7035264706814485,-0.7035264706814485,8,False,17478;17791,True
9743,2112,2186,44.86932872722979,42.708313008125245,1.0505994165279582,-0.0936585811581694,-0.7492686492653552,0.6556100681071858,9,False,16885,True
9744,2112,2192,45.254833995939045,45.254833995939045,1.0,0.0,0.7071067811865475,-0.7071067811865475,9,False,17500;17515,True
9745,2112,2119,41.941125496954285,39.59797974644666,1.0591733660532994,0.0,0.7071067811865476,0.7071067811865476,9,False,17501,True
9746,2112,2308,41.941125496954285,39.59797974644666,1.0591733660532994,0.7071067811865476,-0.7071067811865476,0.0,9,False,16905,True
9747,2112,2316,47.7975319575053,45.254833995939045,1.0561862178478971,0.7071067811865475,0.0,-0.7071067811865475,9,False,17479;18477,True
9748,2112,2309,47.41202668879605,42.708313008125245,1.1101357873764746,0.6556100681071858,0.0936585811581694,0.7492686492653552,9,False,17480;18107,True
9749,2112,2378,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.7043607250604991,0.08804509063256238,9,False,17502;18498,True
9750,2113,2120,45.254833995939045,42.708313008125245,1.059625885652035,0.0936585811581694,0.7492686492653552,-0.6556100681071858,9,False,16526,True
9751,2113,2187,40.86932872722979,39.7994974842648,1.0268805213781396,0.10050378152592121,-0.7035264706814485,-0.7035264706814485,8,False,16512;17469,True
9752,2113,2305,54.72573518778081,48.82622246293481,1.1208267284925528,0.6553855364152325,-0.7373087284671365,0.1638463841038081,10,False,17484;17485;18087,True
9753,2113,2315,49.06888093828843,45.43126676640219,1.0800685173625044,0.7043607250604991,0.08804509063256238,-0.7043607250604991,9,False,17485;18109,True
9754,2113,2121,40.86932872722979,39.7994974842648,1.0268805213781396,-0.10050378152592121,0.7035264706814485,0.7035264706814485,8,False,16528;17506,True
9755,2113,2317,44.86932872722979,42.708313008125245,1.0505994165279582,0.7492686492653552,-0.0936585811581694,0.6556100681071858,9,False,17506;18110,True
9756,2114,2301,50.34022991907156,45.254833995939045,1.1123724356957945,0.7071067811865475,-0.7071067811865475,0.0,9,False,17486;17487,True
9757,2114,5225,18.24191172926027,17.435595774162696,1.0462453916425631,-0.22941573387056174,0.6882472016116852,-0.6882472016116852,4,False,16928;17507,True
9758,2114,2310,52.18303722621455,43.266615305567875,1.2060808745420686,0.7396002616336388,-0.1849000654084097,-0.647150228929434,10,False,17507,True
9759,2114,2320,46.52618297672217,43.266615305567875,1.0753367844499457,0.647150228929434,0.7396002616336388,-0.1849000654084097,9,False,17800;17801;18116,True
9760,2114,2311,43.412026688796054,39.7994974842648,1.090768211482055,0.7035264706814485,-0.10050378152592121,0.7035264706814485,8,False,17801,True
9761,2115,2321,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.7071067811865475,0.0,9,False,17488;18120,True
9762,2115,2302,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.7043607250604991,0.08804509063256238,9,False,17489;18472,True
9763,2115,2311,46.140677708012916,42.5205832509386,1.0851374600322399,0.658504607868518,0.0,-0.7525766947068778,9,False,17490,True
9764,2115,2312,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,0.0,0.7525766947068778,9,False,17491;18097,True
9765,2116,5171,18.24191172926027,17.435595774162696,1.0462453916425631,-0.6882472016116852,-0.6882472016116852,0.22941573387056174,4,False,16387;16518,True
9766,2116,5268,16.970562748477143,16.97056274847714,1.0000000000000002,0.0,-0.7071067811865476,0.7071067811865476,4,False,17470;17475,True
9767,2116,2123,43.59797974644667,42.5205832509386,1.025338234171195,0.0,0.7525766947068778,-0.658504607868518,9,False,17492;17511,True
9768,2116,2306,40.86932872722979,39.7994974842648,1.0268805213781396,0.7035264706814485,-0.7035264706814485,0.10050378152592121,8,False,17472,True
9769,2116,2312,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,-0.7071067811865476,8,False,17473,True
9770,2116,2313,42.14067770801292,39.59797974644666,1.064212820397597,0.7071067811865476,0.0,0.7071067811865476,8,False,17475;18100,True
9771,2116,5312,15.31370849898476,14.422205101855956,1.0618146386653506,0.5547001962252291,0.8320502943378437,0.0,4,False,17493,False
9772,2117,5224,4.0,4.0,1.0,0.0,-1.0,0.0,2,False,16521,False
9773,2117,2304,50.91168824543143,48.33218389437829,1.0533703247651751,0.7448452997421311,-0.6620847108818944,0.0827605888602368,10,False,17482;17483;18475,True
9774,2117,2315,45.254833995939045,42.708313008125245,1.059625885652035,0.6556100681071858,-0.0936585811581694,0.7492686492653552,9,False,17798;17799;18105,True
9775,2117,2318,45.254833995939045,42.708313008125245,1.059625885652035,0.6556100681071858,0.7492686492653552,-0.0936585811581694,9,False,17799;18114,True
9776,2118,2300,50.91168824543143,50.91168824543142,1.0000000000000002,0.7071067811865476,-0.7071067811865476,0.0,10,False,17503;18471,True
9777,2118,2317,58.340229919071554,48.33218389437829,1.2070679455859916,0.7448452997421311,-0.0827605888602368,-0.6620847108818944,11,False,17504;18484,True
9778,2118,2310,60.88292788063781,48.33218389437829,1.2596767407342284,0.7448452997421311,-0.0827605888602368,0.6620847108818944,11,False,16926;18487,True
9779,2118,2319,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.7071067811865476,0.0,8,False,17505;18115,True
9780,2119,2191,46.52618297672217,45.43126676640219,1.024100499243171,-0.08804509063256238,-0.7043607250604991,0.7043607250604991,9,False,16921;17509,True
9781,2119,2126,43.59797974644667,42.5205832509386,1.025338234171195,0.0,0.7525766947068778,-0.658504607868518,9,False,17539;17540;17545,True
9782,2119,2327,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.7043607250604991,0.08804509063256238,9,False,17540;18130,True
9783,2119,2309,45.254833995939045,42.708313008125245,1.059625885652035,0.6556100681071858,-0.7492686492653552,-0.0936585811581694,9,False,17508;18107,True
9784,2119,2378,50.34022991907156,45.254833995939045,1.1123724356957945,0.7071067811865475,0.0,-0.7071067811865475,9,False,17517;18498,True
9785,2119,2322,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,0.7071067811865476,8,False,17509;18121,True
9786,2120,5226,16.970562748477143,16.97056274847714,1.0000000000000002,0.0,-0.7071067811865476,-0.7071067811865476,4,False,16929;16931,True
9787,2120,2318,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.08804509063256238,-0.7043607250604991,9,False,17519;18126,True
9788,2120,2323,47.7975319575053,45.254833995939045,1.0561862178478971,0.7071067811865475,0.0,0.7071067811865475,9,False,17520,True
9789,2120,2328,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.7071067811865475,0.0,9,False,16960;18133,True
9790,2120,2315,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,-0.7071067811865476,0.0,8,False,17521,True
9791,2121,2127,48.86932872722979,43.266615305567875,1.129492759766233,0.1849000654084097,0.647150228929434,-0.7396002616336388,10,False,16536;17548,True
9792,2121,5227,11.313708498984761,11.313708498984761,1.0,0.0,-0.7071067811865475,0.7071067811865475,3,False,16930;16946,False
9793,2121,5228,5.656854249492381,5.656854249492381,1.0,0.0,0.7071067811865475,0.7071067811865475,2,False,16534,False
9794,2121,2317,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,-0.7071067811865475,0.0,9,False,17522;17524,True
9795,2121,2323,47.7975319575053,45.254833995939045,1.0561862178478971,0.7071067811865475,0.0,-0.7071067811865475,9,False,17523;17524;18123,True
9796,2121,2329,40.86932872722979,39.7994974842648,1.0268805213781396,0.7035264706814485,0.7035264706814485,-0.10050378152592121,8,False,17804;18136,True
9797,2121,2319,42.140677708012916,37.094473981982816,1.1360365354818374,0.6469966392206304,-0.10783277320343841,0.7548294124240689,8,False,17805,True
9798,2122,2321,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.0,0.7071067811865475,9,False,17529;18117,True
9799,2122,2311,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,-0.7071067811865476,0.0,8,False,17530;18112,True
9800,2122,2320,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,-0.7071067811865476,8,False,17531;18124,True
9801,2122,2331,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,0.7525766947068778,0.0,9,False,17532;18142,True
9802,2123,5153,26.627416997969522,25.612496949731394,1.0396259704873785,-0.6246950475544243,-0.7808688094430304,0.0,6,False,16379,True
9803,2123,2321,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.08804509063256238,-0.7043607250604991,9,False,17541;17542,True
9804,2123,2332,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.7043607250604991,0.08804509063256238,9,False,17542;18144,True
9805,2123,2312,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,-0.7525766947068778,0.0,9,False,17510,True
9806,2123,2379,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.08804509063256238,0.7043607250604991,9,False,17511;18517,True
9807,2124,2189,46.52618297672217,45.43126676640219,1.024100499243171,0.08804509063256238,-0.7043607250604991,0.7043607250604991,9,False,16916;16932,True
9808,2124,2313,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,-0.7525766947068778,0.0,9,False,17533,True
9809,2124,2379,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.0,-0.7071067811865475,9,False,17534;18505,True
9810,2124,2324,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.0,0.7071067811865475,9,False,17535,True
9811,2125,2189,45.254833995939045,45.254833995939045,1.0,0.0,-0.7071067811865475,-0.7071067811865475,9,False,16917;17513,True
9812,2125,2190,49.25483399593905,48.16637831516918,1.0225978310772657,0.0,-0.7474093186836597,0.6643638388299198,10,False,17497;17498,True
9813,2125,2131,45.254833995939045,45.254833995939045,1.0,0.0,0.7071067811865475,-0.7071067811865475,9,False,16954;17549,True
9814,2125,2195,46.52618297672217,45.43126676640219,1.024100499243171,0.08804509063256238,0.7043607250604991,0.7043607250604991,9,False,17536;17813,True
9815,2125,2314,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,-0.7525766947068778,0.0,9,False,17512,True
9816,2125,2324,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,0.0,-0.7525766947068778,9,False,17513;18125,True
9817,2125,2325,43.59797974644667,42.5205832509386,1.025338234171195,0.7525766947068778,0.0,0.658504607868518,9,False,17537;18507,True
9818,2125,2333,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.7071067811865475,0.0,9,False,16956;18523,True
9819,2126,2199,39.59797974644667,39.59797974644666,1.0000000000000002,0.0,0.7071067811865476,-0.7071067811865476,8,False,17575;17576;17578,True
9820,2126,2335,45.254833995939045,42.708313008125245,1.059625885652035,0.7492686492653552,0.6556100681071858,0.0936585811581694,9,False,17576;18154,True
9821,2126,2326,55.7975319575053,48.33218389437829,1.1544591504377548,0.6620847108818944,0.0827605888602368,-0.7448452997421311,11,False,17808;17809;18524,True
9822,2126,2378,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.7043607250604991,-0.08804509063256238,9,False,17809;18510,True
9823,2126,2327,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,0.7071067811865476,8,False,17545;18145,True
9824,2127,5229,22.627416997969522,22.627416997969522,1.0,0.0,-0.7071067811865475,-0.7071067811865475,5,False,16537,True
9825,2127,2135,45.254833995939045,45.254833995939045,1.0,0.0,0.7071067811865475,-0.7071067811865475,9,False,16973;16995,True
9826,2127,2136,40.86932872722979,39.7994974842648,1.0268805213781396,0.10050378152592121,0.7035264706814485,0.7035264706814485,8,False,16545;17582,True
9827,2127,5314,16.970562748477143,16.97056274847714,1.0000000000000002,0.7071067811865476,0.0,-0.7071067811865476,4,False,16974,True
9828,2127,2337,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.7043607250604991,-0.08804509063256238,9,False,17551;18158,True
9829,2127,2329,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,0.7071067811865476,8,False,17548;18148,True
9830,2128,2329,44.86932872722979,42.708313008125245,1.0505994165279582,0.7492686492653552,0.0936585811581694,-0.6556100681071858,9,False,17552;18152,True
9831,2128,2330,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.0,0.7071067811865475,9,False,17553;18149,True
9832,2128,2319,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,-0.7071067811865475,0.0,9,False,17554;18516,True
9833,2128,2338,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,0.7525766947068778,0.0,9,False,17555;18162,True
9834,2129,2137,50.526182976722176,46.3033476111609,1.0911993534684177,0.17277368511627203,0.7774815830232241,-0.6047078979069521,10,False,16546;17588,True
9835,2129,2330,45.254833995939045,42.708313008125245,1.059625885652035,0.6556100681071858,0.0936585811581694,-0.7492686492653552,9,False,17810;17811,True
9836,2129,2320,47.41202668879605,42.708313008125245,1.1101357873764746,0.6556100681071858,-0.7492686492653552,0.0936585811581694,9,False,17811,True
9837,2129,2331,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,0.7071067811865476,8,False,17557;18140,True
9838,2129,2339,44.86932872722979,42.708313008125245,1.0505994165279582,0.6556100681071858,0.7492686492653552,-0.0936585811581694,9,False,17558;18163,True
9839,2130,5230,5.656854249492381,5.656854249492381,1.0,0.0,-0.7071067811865475,0.7071067811865475,2,False,16961;16963,False
9840,2130,2318,54.526182976722176,48.16637831516918,1.13203825747368,0.7474093186836597,-0.6643638388299198,0.0,11,False,16963;18126,True
9841,2130,2135,39.59797974644667,39.59797974644666,1.0000000000000002,0.0,0.7071067811865476,0.7071067811865476,8,False,16985;16986;16994,True
9842,2130,2328,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.08804509063256238,0.7043607250604991,9,False,17570;17571;18146,True
9843,2130,2336,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.7043607250604991,-0.08804509063256238,9,False,17571;18156,True
9844,2131,2324,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.7043607250604991,-0.08804509063256238,9,False,17549,True
9845,2131,2198,46.52618297672217,45.43126676640219,1.024100499243171,-0.08804509063256238,0.7043607250604991,-0.7043607250604991,9,False,16997,True
9846,2131,2380,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.0,-0.7071067811865475,9,False,17562;18530,True
9847,2131,2333,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.08804509063256238,0.7043607250604991,9,False,17818;17819;18532,True
9848,2131,2342,47.7975319575053,45.254833995939045,1.0561862178478971,0.7071067811865475,0.7071067811865475,0.0,9,False,17819;18532,True
9849,2132,2321,47.59797974644667,45.254833995939045,1.051776695296637,0.7071067811865475,-0.7071067811865475,0.0,10,False,16965,True
9850,2132,2331,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,0.0,-0.7525766947068778,9,False,17559,True
9851,2132,2332,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,0.0,0.7525766947068778,9,False,17560;18143,True
9852,2132,2340,45.941125496954285,42.5205832509386,1.0804443868003664,0.658504607868518,0.7525766947068778,0.0,10,False,17561;18167,True
9853,2133,5156,28.284271247461902,28.284271247461902,1.0,-0.7071067811865475,-0.7071067811865475,0.0,6,False,16380,True
9854,2133,5185,16.970562748477143,16.97056274847714,1.0000000000000002,-0.7071067811865476,0.0,-0.7071067811865476,4,False,16400;16980,True
9855,2133,2197,47.59797974644667,45.254833995939045,1.051776695296637,0.0,0.7071067811865475,-0.7071067811865475,10,False,17572;17574;17590,True
9856,2133,2332,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.08804509063256238,-0.7043607250604991,9,False,17573;18521,True
9857,2133,2380,50.91168824543143,48.33218389437829,1.0533703247651751,0.6620847108818944,-0.0827605888602368,0.7448452997421311,10,False,17816;17817;18529,True
9858,2133,2341,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.7071067811865475,0.0,9,False,17817,True
9859,2134,5270,12.58505747976789,12.0,1.0487547899806575,0.3333333333333333,-0.6666666666666666,-0.6666666666666666,3,False,16999,False
9860,2134,2195,44.86932872722979,42.708313008125245,1.0505994165279582,-0.0936585811581694,-0.7492686492653552,0.6556100681071858,9,False,16983,True
9861,2134,2333,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.7043607250604991,-0.08804509063256238,9,False,17591;17592,True
9862,2134,2334,54.340229919071554,48.16637831516918,1.1281776172479636,0.7474093186836597,0.0,0.6643638388299198,10,False,17592;18546,True
9863,2134,2204,39.59797974644667,39.59797974644666,1.0000000000000002,0.0,0.7071067811865476,-0.7071067811865476,8,False,17605;17607;17611,True
9864,2134,2342,42.140677708012916,39.59797974644666,1.0642128203975967,0.7071067811865476,0.0,-0.7071067811865476,8,False,17606,True
9865,2134,2349,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.7071067811865475,0.0,9,False,17607;18569,True
9866,2135,5199,5.656854249492381,5.656854249492381,1.0,-0.7071067811865475,0.0,-0.7071067811865475,2,False,16412;16560,False
9867,2135,2202,45.254833995939045,45.254833995939045,1.0,0.0,0.7071067811865475,-0.7071067811865475,9,False,16560;17022,True
9868,2135,5233,11.313708498984761,11.313708498984761,1.0,0.0,0.7071067811865475,0.7071067811865475,3,False,16561,False
9869,2135,2328,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,-0.7071067811865475,0.0,9,False,16993,True
9870,2135,2336,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.08804509063256238,-0.7043607250604991,9,False,16994;18177,True
9871,2135,2337,48.86932872722979,45.43126676640219,1.0756761192353579,0.7043607250604991,-0.08804509063256238,0.7043607250604991,10,False,16995;18158,True
9872,2135,2344,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.7071067811865475,0.0,9,False,16555;18181,True
9873,2136,2139,46.52618297672217,45.43126676640219,1.024100499243171,0.08804509063256238,0.7043607250604991,-0.7043607250604991,9,False,16563;17023,True
9874,2136,5231,18.24191172926027,17.435595774162696,1.0462453916425631,-0.22941573387056174,-0.6882472016116852,0.6882472016116852,4,False,16987;17583,True
9875,2136,2338,45.254833995939045,42.708313008125245,1.059625885652035,0.7492686492653552,0.0936585811581694,0.6556100681071858,9,False,17583;18171,True
9876,2136,2329,46.52618297672217,42.5205832509386,1.0942037813109053,0.658504607868518,-0.7525766947068778,0.0,9,False,17581;18151,True
9877,2136,2345,54.725735187780806,45.78209256903839,1.1953524209330448,0.6115928396627265,0.7863336509949341,0.0873704056661038,10,False,17820;17821;18184,True
9878,2136,2337,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,-0.7071067811865476,8,False,17821;18169,True
9879,2137,5232,12.58505747976789,12.0,1.0487547899806575,-0.3333333333333333,-0.6666666666666666,-0.6666666666666666,3,False,16988;17585,False
9880,2137,2339,50.14067770801292,45.254833995939045,1.107962913144534,0.7071067811865475,0.0,0.7071067811865475,10,False,17588;18163,True
9881,2137,5234,12.58505747976789,12.0,1.0487547899806575,-0.3333333333333333,0.6666666666666666,-0.6666666666666666,3,False,17019;17599,False
9882,2137,2346,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.7043607250604991,0.08804509063256238,9,False,17599;18186,True
9883,2137,2330,44.86932872722979,42.708313008125245,1.0505994165279582,0.7492686492653552,-0.6556100681071858,-0.0936585811581694,9,False,17587;18537,True
9884,2137,5342,27.89876597875265,25.92296279363144,1.0762182625824934,0.6172133998483676,-0.1543033499620919,-0.7715167498104595,6,False,17585,True
9885,2138,2350,50.526182976722176,48.33218389437829,1.0453941640033997,0.7448452997421311,0.0827605888602368,0.6620847108818944,10,False,17621;18577,True
9886,2138,2347,54.340229919071554,45.78209256903839,1.186931983004658,0.6115928396627265,0.0873704056661038,-0.7863336509949341,10,False,17825;17826;18188,True
9887,2138,2341,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,-0.7071067811865476,0.0,8,False,17826,True
9888,2139,5186,11.313708498984761,11.313708498984761,1.0,-0.7071067811865475,0.0,0.7071067811865475,3,False,16401;16569,False
9889,2139,2143,45.254833995939045,45.254833995939045,1.0,0.0,0.7071067811865475,-0.7071067811865475,9,False,16566;16576,True
9890,2139,5235,11.313708498984761,11.313708498984761,1.0,0.0,0.7071067811865475,0.7071067811865475,3,False,16569,False
9891,2139,2345,43.59797974644667,42.5205832509386,1.025338234171195,0.7525766947068778,0.0,0.658504607868518,9,False,17631;17632;18190,True
9892,2139,5316,20.97056274847714,18.33030277982336,1.1440379900085438,0.4364357804719848,-0.2182178902359924,-0.8728715609439696,5,False,17830;17831,True
9893,2139,2353,44.86932872722979,42.708313008125245,1.0505994165279582,0.6556100681071858,0.7492686492653552,-0.0936585811581694,9,False,17831;18205,True
9894,2140,5236,30.82696920902816,28.284271247461902,1.0898979485566356,0.0,0.7071067811865475,0.7071067811865475,6,False,17036;17037,True
9895,2140,2346,50.14067770801292,45.254833995939045,1.107962913144534,0.7071067811865475,0.0,0.7071067811865475,10,False,17637,True
9896,2140,2338,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,-0.7525766947068778,0.0,9,False,17634;18178,True
9897,2140,2345,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,-0.7071067811865476,8,False,17635;18192,True
9898,2140,2354,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,0.7525766947068778,0.0,9,False,17636;18208,True
9899,2141,5126,39.59797974644667,37.094473981982816,1.0674899923282328,-0.6469966392206304,0.7548294124240689,0.10783277320343841,8,False,16371;16580,True
9900,2141,2347,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,-0.7071067811865475,0.0,9,False,17660,True
9901,2141,2359,51.7975319575053,48.16637831516918,1.0753877241626146,0.7474093186836597,0.0,0.6643638388299198,10,False,17670,True
9902,2141,2356,42.140677708012916,39.59797974644666,1.0642128203975967,0.7071067811865476,0.0,-0.7071067811865476,8,False,17671;18213,True
9903,2141,5382,33.941125496954285,33.94112549695428,1.0000000000000002,0.7071067811865476,0.7071067811865476,0.0,7,False,17672,True
9904,2142,5127,37.941125496954285,36.87817782917155,1.0288232155261727,-0.6507913734559685,0.7592566023652966,0.0,8,False,16372,True
9905,2142,5272,5.656854249492381,5.656854249492381,1.0,0.0,-0.7071067811865475,-0.7071067811865475,2,False,17645;17650,False
9906,2142,5276,28.284271247461902,28.284271247461902,1.0,0.0,0.7071067811865475,-0.7071067811865475,6,False,17683,True
9907,2142,2349,45.254833995939045,42.708313008125245,1.059625885652035,0.6556100681071858,-0.7492686492653552,-0.0936585811581694,9,False,17649;18194,True
9908,2142,2357,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.0,-0.7071067811865475,9,False,17650;18587,True
9909,2142,2358,47.41202668879605,42.708313008125245,1.1101357873764746,0.6556100681071858,0.0936585811581694,0.7492686492653552,9,False,17663;18215,True
9910,2142,5384,33.941125496954285,33.94112549695428,1.0000000000000002,0.7071067811865476,0.7071067811865476,0.0,7,False,17840,True
